origin_city,destination_city,average_time
"Tampa, FL","New York, NY",162.98
"Tampa, FL","Newark, NJ",168.22
"Tampa, FL","Newburgh, NY",159.81
"Tampa, FL","Newport News, VA",117.64
"Tampa, FL","Norfolk, VA",112.22
"Tampa, FL","North Canton, OH",131.25
"Tampa, FL","Orlando, FL",100.0
"Tampa, FL","Pensacola, FL",16.25
"Tampa, FL","Philadelphia, PA",149.02
"Tampa, FL","Phoenix, AZ",122.12
"Tampa, FL","Pittsburgh, PA",136.61
"Tampa, FL","Providence, RI",157.3
"Tampa, FL","Rdu Airport, NC",100.49
"Tampa, FL","Rochester, NY",152.85
"Tampa, FL","Saint Louis, MO",80.66
"Tampa, FL","Salt Lake City, UT",167.49
"Tampa, FL","San Antonio, TX",102.43
"Tampa, FL","San Juan, PR",218.11
"Tampa, FL","Tallahassee, FL",60.36
"Tampa, FL","Washington, DC",128.98
"Tampa, FL","West Palm Beach, FL",47.51
"Tampa, FL","Windsor Locks, CT",160.07
"Telluride, CO","Phoenix, AZ",108.38
"Texarkana, AR","Dallas, TX",69.85
"Toledo, OH","Atlanta, GA",116.0
"Toledo, OH","Chicago, IL",21.08
"Traverse City, MI","Chicago, IL",22.36
"Traverse City, MI","Cincinnati, OH",82.67
"Traverse City, MI","Denver, CO",50.33
"Traverse City, MI","Detroit, MI",72.59
"Traverse City, MI","Madison, WI",10.0
"Traverse City, MI","Minneapolis, MN",44.32
"Traverse City, MI","New York, NY",115.75
"Tucson, AZ","Albuquerque, NM",93.45
"Tucson, AZ","Atlanta, GA",364.17
"Tucson, AZ","Austin, TX",206.58
"Tucson, AZ","Charlotte, NC",399.0
"Tucson, AZ","Chicago, IL",290.53
"Tucson, AZ","Dallas, TX",226.57
"Tucson, AZ","Denver, CO",145.04
"Tucson, AZ","El Paso, TX",73.31
"Tucson, AZ","Houston, TX",238.38
"Tucson, AZ","Kansas City, MO",247.84
"Tucson, AZ","Las Vegas, NV",47.34
"Tucson, AZ","Los Angeles, CA",66.89
"Tucson, AZ","Minneapolis, MN",283.9
"Tucson, AZ","New York, NY",401.25
"Tucson, AZ","Newark, NJ",408.39
"Tucson, AZ","Oakland, CA",114.5
"Tucson, AZ","Omaha, NE",252.95
"Tucson, AZ","Ontario, CA",63.01
"Tucson, AZ","Phoenix, AZ",49.51
"Tucson, AZ","Reno, NV",95.78
"Tucson, AZ","Sacramento, CA",112.47
"Tucson, AZ","Salt Lake City, UT",136.32
"Tucson, AZ","San Antonio, TX",208.35
"Tucson, AZ","San Diego, CA",52.3
"Tucson, AZ","San Francisco, CA",119.47
"Tucson, AZ","Seattle, WA",162.39
"Tucson, AZ","Spokane, WA",153.74
"Tucson, AZ","Washington, DC",402.83
"Tulsa, OK","Albuquerque, NM",53.0
"Tulsa, OK","Aspen, CO",79.0
"Tulsa, OK","Atlanta, GA",173.18
"Tulsa, OK","Austin, TX",89.33
"Tulsa, OK","Chicago, IL",114.45
"Tulsa, OK","Cincinnati, OH",170.05
"Tulsa, OK","Dallas, TX",64.05
"Tulsa, OK","Denver, CO",44.53
"Tulsa, OK","Detroit, MI",200.9
"Tulsa, OK","Houston, TX",95.38
"Tulsa, OK","Kansas City, MO",53.18
"Tulsa, OK","Las Vegas, NV",52.93
"Tulsa, OK","Los Angeles, CA",65.6
"Tulsa, OK","Memphis, TN",83.9
"Tulsa, OK","Minneapolis, MN",121.4
"Tulsa, OK","Newark, NJ",235.17
"Tulsa, OK","Ontario, CA",70.79
"Tulsa, OK","Phoenix, AZ",65.79
"Tulsa, OK","Sacramento, CA",113.74
"Tulsa, OK","Saint Louis, MO",66.48
"Tulsa, OK","Salt Lake City, UT",101.45
"Tulsa, OK","San Antonio, TX",91.33
"Tulsa, OK","San Diego, CA",75.7
"Tupelo, MS","Atlanta, GA",123.0
"Twin Falls, ID","Salt Lake City, UT",63.6
"Tyler, TX","Dallas, TX",55.88
"Valdosta, GA","Atlanta, GA",66.94
"Valparaiso, FL","Atlanta, GA",137.18
"Valparaiso, FL","Chicago, IL",165.67
"Valparaiso, FL","Cincinnati, OH",173.62
"Valparaiso, FL","Dallas, TX",134.35
"Valparaiso, FL","Houston, TX",118.27
"Valparaiso, FL","Memphis, TN",90.73
"Valparaiso, FL","New York, NY",240.0
"Waco, TX","Dallas, TX",50.73
"Washington, DC","Albany, NY",69.97
"Washington, DC","Albuquerque, NM",145.41
"Washington, DC","Atlanta, GA",116.69
"Washington, DC","Austin, TX",154.58
"Washington, DC","Baton Rouge, LA",113.91
"Washington, DC","Birmingham, AL",69.16
"Washington, DC","Boston, MA",92.96
"Washington, DC","Buffalo, NY",68.11
"Washington, DC","Burbank, CA",165.0
"Washington, DC","Charleston, SC",103.55
"Washington, DC","Charlotte Amalie, VI",260.55
"Washington, DC","Charlotte, NC",89.6
"Washington, DC","Chicago, IL",71.28
"Washington, DC","Cincinnati, OH",101.34
"Washington, DC","Cleveland, OH",81.57
"Washington, DC","Columbia, SC",88.09
"Washington, DC","Columbus, OH",84.6
"Washington, DC","Dallas, TX",141.84
"Washington, DC","Denver, CO",116.85
"Washington, DC","Des Moines, IA",107.4
"Washington, DC","Detroit, MI",99.58
"Washington, DC","Fayetteville / Springdale, AR",111.42
"Washington, DC","Fort Lauderdale, FL",159.63
"Washington, DC","Fort Myers, FL",155.22
"Washington, DC","Grand Rapids, MI",112.32
"Washington, DC","Greensboro, NC",70.86
"Washington, DC","Greenville, SC",94.06
"Washington, DC","Harrisburg, PA",50.35
"Washington, DC","Houston, TX",145.7
"Washington, DC","Huntsville, AL",60.48
"Washington, DC","Indianapolis, IN",121.37
"Washington, DC","Jackson, MS",91.21
"Washington, DC","Jacksonville, FL",123.76
"Washington, DC","Kansas City, MO",109.36
"Washington, DC","Las Vegas, NV",137.45
"Washington, DC","Lexington, KY",90.78
"Washington, DC","Long Beach, CA",160.15
"Washington, DC","Los Angeles, CA",158.93
"Washington, DC","Madison, WI",69.25
"Washington, DC","Manchester, NH",87.76
"Washington, DC","Memphis, TN",86.27
"Washington, DC","Miami, FL",154.61
"Washington, DC","Milwaukee, WI",64.59
"Washington, DC","Minneapolis, MN",106.04
"Washington, DC","Myrtle Beach, SC",84.35
"Washington, DC","Nashville, TN",55.5
"Washington, DC","New Orleans, LA",108.8
"Washington, DC","New York, NY",84.43
"Washington, DC","Newark, NJ",86.18
"Washington, DC","Norfolk, VA",64.07
"Washington, DC","Oakland, CA",172.18
"Washington, DC","Oklahoma City, OK",132.58
"Washington, DC","Orlando, FL",137.79
"Washington, DC","Philadelphia, PA",66.05
"Washington, DC","Phoenix, AZ",146.23
"Washington, DC","Pittsburgh, PA",63.14
"Washington, DC","Portland, ME",100.36
"Washington, DC","Portland, OR",159.52
"Washington, DC","Providence, RI",82.08
"Washington, DC","Rdu Airport, NC",66.17
"Washington, DC","Roanoke, VA",60.28
"Washington, DC","Rochester, NY",74.36
"Washington, DC","Sacramento, CA",165.24
"Washington, DC","Saint Louis, MO",73.42
"Washington, DC","Salt Lake City, UT",165.16
"Washington, DC","San Antonio, TX",167.65
"Washington, DC","San Diego, CA",154.03
"Washington, DC","San Francisco, CA",176.48
"Washington, DC","San Jose, CA",178.51
"Washington, DC","San Juan, PR",252.26
"Washington, DC","Sarasota, FL",150.0
"Washington, DC","Savannah, GA",110.72
"Washington, DC","Seattle, WA",160.6
"Washington, DC","Springfield, IL",68.57
"Washington, DC","Syracuse, NY",71.56
"Washington, DC","Tampa, FL",141.98
"Washington, DC","Tucson, AZ",128.0
"Washington, DC","Washington, DC",55.0
"Washington, DC","West Palm Beach, FL",151.35
"Washington, DC","Windsor Locks, CT",78.87
"Waterloo, IA","Minneapolis, MN",61.0
"West Palm Beach, FL","Atlanta, GA",113.2
"West Palm Beach, FL","BWI Airport, MD",133.73
"West Palm Beach, FL","Boston, MA",181.48
"West Palm Beach, FL","Charlotte, NC",112.45
"West Palm Beach, FL","Chicago, IL",129.95
"West Palm Beach, FL","Cincinnati, OH",149.51
"West Palm Beach, FL","Cleveland, OH",163.8
"West Palm Beach, FL","Columbus, OH",159.0
"West Palm Beach, FL","Dallas, TX",131.19
"West Palm Beach, FL","Denver, CO",142.4
"West Palm Beach, FL","Detroit, MI",174.04
"West Palm Beach, FL","Houston, TX",113.75
"West Palm Beach, FL","Islip, NY",153.11
"West Palm Beach, FL","Las Vegas, NV",149.3
"West Palm Beach, FL","New York, NY",167.58
"West Palm Beach, FL","Newark, NJ",181.49
"West Palm Beach, FL","Newburgh, NY",162.81
"West Palm Beach, FL","Philadelphia, PA",154.59
"West Palm Beach, FL","Pittsburgh, PA",137.0
"West Palm Beach, FL","Tampa, FL",52.67
"West Palm Beach, FL","Washington, DC",138.0
"West Palm Beach, FL","White Plains, NY",164.47
"West Palm Beach, FL","Windsor Locks, CT",167.04
"West Yellowstone, MT","Salt Lake City, UT",78.75
"White Plains, NY","Atlanta, GA",147.21
"White Plains, NY","Chicago, IL",104.55
"White Plains, NY","Cincinnati, OH",141.33
"White Plains, NY","Detroit, MI",123.73
"White Plains, NY","Fort Lauderdale, FL",183.73
"White Plains, NY","Fort Myers, FL",185.82
"White Plains, NY","Newark, NJ",28.0
"White Plains, NY","Orlando, FL",162.87
"White Plains, NY","West Palm Beach, FL",170.39
"Wichita Falls, TX","Dallas, TX",52.22
"Wichita, KS","Atlanta, GA",185.01
"Wichita, KS","Chicago, IL",116.26
"Wichita, KS","Dallas, TX",79.53
"Wichita, KS","Denver, CO",29.8
"Wichita, KS","Detroit, MI",205.25
"Wichita, KS","Houston, TX",111.67
"Wichita, KS","Kansas City, MO",56.0
"Wichita, KS","Los Angeles, CA",69.84
"Wichita, KS","Memphis, TN",90.76
"Wichita, KS","Minneapolis, MN",109.39
"Wichita, KS","Oklahoma City, OK",48.0
"Wichita, KS","Phoenix, AZ",58.23
"Wichita, KS","Salt Lake City, UT",70.0
"Wilmington, NC","Atlanta, GA",92.39
"Wilmington, NC","Charlotte, NC",62.38
"Wilmington, NC","Cincinnati, OH",100.5
"Windsor Locks, CT","Atlanta, GA",157.32
"Windsor Locks, CT","BWI Airport, MD",67.88
"Windsor Locks, CT","Charlotte, NC",128.91
"Windsor Locks, CT","Chicago, IL",99.1
"Windsor Locks, CT","Cincinnati, OH",130.52
"Windsor Locks, CT","Cleveland, OH",109.46
"Windsor Locks, CT","Dallas, TX",182.99
"Windsor Locks, CT","Denver, CO",143.0
"Windsor Locks, CT","Detroit, MI",125.78
"Windsor Locks, CT","Fort Lauderdale, FL",192.0
"Windsor Locks, CT","Fort Myers, FL",200.63
"Windsor Locks, CT","Houston, TX",182.56
"Windsor Locks, CT","Indianapolis, IN",154.6
"Windsor Locks, CT","Las Vegas, NV",157.42
"Windsor Locks, CT","Los Angeles, CA",193.78
"Windsor Locks, CT","Memphis, TN",139.0
"Windsor Locks, CT","Miami, FL",196.09
"Windsor Locks, CT","Milwaukee, WI",82.94
"Windsor Locks, CT","Minneapolis, MN",122.12
"Windsor Locks, CT","Nashville, TN",84.93
"Windsor Locks, CT","New York, NY",74.65
"Windsor Locks, CT","Newark, NJ",78.49
"Windsor Locks, CT","Orlando, FL",175.27
"Windsor Locks, CT","Philadelphia, PA",84.89
"Windsor Locks, CT","Phoenix, AZ",198.75
"Windsor Locks, CT","Rdu Airport, NC",104.69
"Windsor Locks, CT","San Juan, PR",257.34
"Windsor Locks, CT","Tampa, FL",181.36
"Windsor Locks, CT","Washington, DC",84.48
"Windsor Locks, CT","West Palm Beach, FL",194.27
"Wrangell, AK","Ketchikan, AK",38.26
"Wrangell, AK","Petersburg, AK",24.32
"Yakima, WA","Salt Lake City, UT",156.36
"Yakutat, AK","Cordova, AK",48.95
"Yakutat, AK","Juneau, AK",46.39
"Yuma, AZ","Imperial, CA",29.82
"Yuma, AZ","Las Vegas, NV",43.77
"Yuma, AZ","Los Angeles, CA",51.22
"Yuma, AZ","Phoenix, AZ",59.66
"Yuma, AZ","Salt Lake City, UT",133.33
